"b","bF","nb","x1","y0","tauib","y1","Y_Z_0","Y_Z_1","Z","Y","pib","nTb","nCb","nbwt","hbwt"
10,"10",800,435,9186.92345781692,-57692.9225483571,0,9186.92345781692,0,0,9186.92345781692,0.1,80,720,1.11111111111111,0.1
10,"10",800,442,9334.15837752944,-59078.8884311586,0,9334.15837752944,0,0,9334.15837752944,0.1,80,720,1.11111111111111,0.1
10,"10",800,456,9630.29685603042,-60455.0224887791,0,9630.29685603042,0,0,9630.29685603042,0.1,80,720,1.11111111111111,0.1
10,"10",800,435,9186.32618840628,-57338.4785626656,0,9186.32618840628,0,0,9186.32618840628,0.1,80,720,1.11111111111111,0.1
10,"10",800,429,9059.62146933007,-59666.6095970337,0,9059.62146933007,0,1,0,0.1,80,720,10,0.9
10,"10",800,457,9651.78575574628,-61249.2869639085,0,9651.78575574628,0,0,9651.78575574628,0.1,80,720,1.11111111111111,0.1
10,"10",800,446,9420.64935544311,-62951.0786080171,0,9420.64935544311,0,0,9420.64935544311,0.1,80,720,1.11111111111111,0.1
10,"10",800,436,9209.39591928369,-54334.7714752876,0,9209.39591928369,0,0,9209.39591928369,0.1,80,720,1.11111111111111,0.1
10,"10",800,422,8913.81128364363,-58012.6987440079,0,8913.81128364363,0,0,8913.81128364363,0.1,80,720,1.11111111111111,0.1
10,"10",800,485,10242.2537712235,-63226.7916156665,0,10242.2537712235,0,1,0,0.1,80,720,10,0.9
10,"10",800,452,9545.66369209202,-61446.633385161,0,9545.66369209202,0,0,9545.66369209202,0.1,80,720,1.11111111111111,0.1
10,"10",800,470,9927.075963055,-58810.3109474804,0,9927.075963055,0,0,9927.075963055,0.1,80,720,1.11111111111111,0.1
10,"10",800,456,9630.03378283536,-61009.0092672618,0,9630.03378283536,0,0,9630.03378283536,0.1,80,720,1.11111111111111,0.1
10,"10",800,429,9059.78124911824,-55841.7335873328,0,9059.78124911824,0,0,9059.78124911824,0.1,80,720,1.11111111111111,0.1
10,"10",800,465,9820.9680566754,-59450.1207366191,0,9820.9680566754,0,0,9820.9680566754,0.1,80,720,1.11111111111111,0.1
10,"10",800,416,0,-60799.5442654519,0,0,0,0,0,0.1,80,720,1.11111111111111,0.1
10,"10",800,427,9017.60917976429,-57256.0175988954,0,9017.60917976429,0,0,9017.60917976429,0.1,80,720,1.11111111111111,0.1
10,"10",800,462,9756.58329475452,-60432.536166933,0,9756.58329475452,0,0,9756.58329475452,0.1,80,720,1.11111111111111,0.1
10,"10",800,431,9101.98485439129,-58374.6802223435,0,9101.98485439129,0,0,9101.98485439129,0.1,80,720,1.11111111111111,0.1
10,"10",800,460,9714.3917931469,-58736.7457756222,0,9714.3917931469,0,0,9714.3917931469,0.1,80,720,1.11111111111111,0.1
10,"10",800,479,10116.1578195862,-59982.427362995,0,10116.1578195862,0,0,10116.1578195862,0.1,80,720,1.11111111111111,0.1
10,"10",800,450,9503.54413833646,-59678.4031793015,0,9503.54413833646,0,0,9503.54413833646,0.1,80,720,1.11111111111111,0.1
10,"10",800,512,10812.972010129,-57215.0733036101,0,10812.972010129,0,0,10812.972010129,0.1,80,720,1.11111111111111,0.1
10,"10",800,439,9270.94769114568,-60658.9475574895,0,9270.94769114568,0,0,9270.94769114568,0.1,80,720,1.11111111111111,0.1
10,"10",800,418,8827.53724237952,-59063.6301452736,0,8827.53724237952,0,0,8827.53724237952,0.1,80,720,1.11111111111111,0.1
10,"10",800,441,9313.31979119717,-58232.4197202896,0,9313.31979119717,0,1,0,0.1,80,720,10,0.9
10,"10",800,461,9735.92862496735,-57917.7458857366,0,9735.92862496735,0,0,9735.92862496735,0.1,80,720,1.11111111111111,0.1
10,"10",800,444,9376.47275373197,-62027.4424171361,0,9376.47275373197,0,0,9376.47275373197,0.1,80,720,1.11111111111111,0.1
10,"10",800,452,9545.57084222365,-57789.17596928,0,9545.57084222365,0,0,9545.57084222365,0.1,80,720,1.11111111111111,0.1
10,"10",800,459,9694.59954051248,-61248.3453805086,0,9694.59954051248,0,0,9694.59954051248,0.1,80,720,1.11111111111111,0.1
10,"10",800,436,9211.52812413033,-60754.6804897848,0,9211.52812413033,0,0,9211.52812413033,0.1,80,720,1.11111111111111,0.1
10,"10",800,450,9503.76164434657,-59600.722598413,0,9503.76164434657,0,0,9503.76164434657,0.1,80,720,1.11111111111111,0.1
10,"10",800,460,9717.52693790674,-56803.6695724754,0,9717.52693790674,0,0,9717.52693790674,0.1,80,720,1.11111111111111,0.1
10,"10",800,437,9228.81876599906,-60895.6305859123,0,9228.81876599906,0,1,0,0.1,80,720,10,0.9
10,"10",800,387,0,-58518.470351816,0,0,0,0,0,0.1,80,720,1.11111111111111,0.1
10,"10",800,435,9187.28248015417,-62716.9066394157,0,9187.28248015417,0,0,9187.28248015417,0.1,80,720,1.11111111111111,0.1
10,"10",800,446,9418.62246277927,-61484.7573030179,0,9418.62246277927,0,0,9418.62246277927,0.1,80,720,1.11111111111111,0.1
10,"10",800,471,9946.68552073518,-57818.9912651467,0,9946.68552073518,0,0,9946.68552073518,0.1,80,720,1.11111111111111,0.1
10,"10",800,420,8869.55770528925,-60409.0413732388,0,8869.55770528925,0,0,8869.55770528925,0.1,80,720,1.11111111111111,0.1
10,"10",800,456,9629.81924313507,-60493.3264299027,0,9629.81924313507,0,0,9629.81924313507,0.1,80,720,1.11111111111111,0.1
10,"10",800,436,9210.51525721658,-58392.196036762,0,9210.51525721658,0,0,9210.51525721658,0.1,80,720,1.11111111111111,0.1
10,"10",800,465,9822.8394422539,-58988.9028374798,0,9822.8394422539,0,0,9822.8394422539,0.1,80,720,1.11111111111111,0.1
10,"10",800,471,9947.23615962501,-59581.7712526408,0,9947.23615962501,0,0,9947.23615962501,0.1,80,720,1.11111111111111,0.1
10,"10",800,436,9207.47289950468,-61182.4382940694,0,9207.47289950468,0,0,9207.47289950468,0.1,80,720,1.11111111111111,0.1
10,"10",800,475,10031.6002778114,-60308.8278773686,0,10031.6002778114,0,0,10031.6002778114,0.1,80,720,1.11111111111111,0.1
10,"10",800,486,10265.5681022884,-60969.7391740773,0,10265.5681022884,0,0,10265.5681022884,0.1,80,720,1.11111111111111,0.1
10,"10",800,478,10099.2468285204,-57963.835805991,0,10099.2468285204,0,1,0,0.1,80,720,10,0.9
10,"10",800,458,9672.04860943961,-57975.0207320992,0,9672.04860943961,0,0,9672.04860943961,0.1,80,720,1.11111111111111,0.1
10,"10",800,450,9507.21599147987,-62863.0690952336,0,9507.21599147987,0,0,9507.21599147987,0.1,80,720,1.11111111111111,0.1
10,"10",800,445,9397.50491215618,-59278.2314624902,0,9397.50491215618,0,0,9397.50491215618,0.1,80,720,1.11111111111111,0.1
10,"10",800,421,8891.57046802388,-56652.0268695835,0,8891.57046802388,0,0,8891.57046802388,0.1,80,720,1.11111111111111,0.1
10,"10",800,475,10031.5087233163,-55691.3167274997,0,10031.5087233163,0,1,0,0.1,80,720,10,0.9
10,"10",800,443,9356.84096050308,-58125.6518793289,0,9356.84096050308,0,0,9356.84096050308,0.1,80,720,1.11111111111111,0.1
10,"10",800,455,9610.21093306095,-60048.2860287587,0,9610.21093306095,0,1,0,0.1,80,720,10,0.9
10,"10",800,473,9989.70078694669,-56704.3669588027,0,9989.70078694669,0,0,9989.70078694669,0.1,80,720,1.11111111111111,0.1
10,"10",800,424,8954.70703515403,-61634.9848675513,0,8954.70703515403,0,0,8954.70703515403,0.1,80,720,1.11111111111111,0.1
10,"10",800,416,0,-60398.6349908465,0,0,0,0,0,0.1,80,720,1.11111111111111,0.1
10,"10",800,432,9123.82900469125,-60592.1838692619,0,9123.82900469125,0,0,9123.82900469125,0.1,80,720,1.11111111111111,0.1
10,"10",800,457,9650.96177617542,-64829.9112606627,0,9650.96177617542,0,0,9650.96177617542,0.1,80,720,1.11111111111111,0.1
10,"10",800,443,9355.34349659,-60636.7311132536,0,9355.34349659,0,0,9355.34349659,0.1,80,720,1.11111111111111,0.1
10,"10",800,428,9040.63786789598,-63027.2577311814,0,9040.63786789598,0,0,9040.63786789598,0.1,80,720,1.11111111111111,0.1
10,"10",800,465,9820.02680390272,-63853.603096545,0,9820.02680390272,0,1,0,0.1,80,720,10,0.9
10,"10",800,474,10011.8012743362,-63261.2930102815,0,10011.8012743362,0,0,10011.8012743362,0.1,80,720,1.11111111111111,0.1
10,"10",800,483,10200.0702479276,-61343.6968161055,0,10200.0702479276,0,0,10200.0702479276,0.1,80,720,1.11111111111111,0.1
10,"10",800,451,9524.41127451951,-60543.0429457966,0,9524.41127451951,0,0,9524.41127451951,0.1,80,720,1.11111111111111,0.1
10,"10",800,425,8975.15737454465,-61040.0853677893,0,8975.15737454465,0,1,0,0.1,80,720,10,0.9
10,"10",800,454,9587.75853367536,-63102.1523334428,0,9587.75853367536,0,0,9587.75853367536,0.1,80,720,1.11111111111111,0.1
10,"10",800,478,10094.426844008,-63027.454790911,0,10094.426844008,0,0,10094.426844008,0.1,80,720,1.11111111111111,0.1
10,"10",800,451,9528.71396503379,-59933.6244155605,0,9528.71396503379,0,0,9528.71396503379,0.1,80,720,1.11111111111111,0.1
10,"10",800,469,9904.67528166753,-62505.7053665962,0,9904.67528166753,0,0,9904.67528166753,0.1,80,720,1.11111111111111,0.1
10,"10",800,471,9949.91330294415,-60555.5967549653,0,9949.91330294415,0,0,9949.91330294415,0.1,80,720,1.11111111111111,0.1
10,"10",800,454,9591.67572057935,-59348.6149946977,0,9591.67572057935,0,0,9591.67572057935,0.1,80,720,1.11111111111111,0.1
10,"10",800,444,9377.32512700698,-59801.7075844973,0,9377.32512700698,0,0,9377.32512700698,0.1,80,720,1.11111111111111,0.1
10,"10",800,390,0,-65468.3655833109,0,0,0,0,0,0.1,80,720,1.11111111111111,0.1
10,"10",800,478,10099.3508365481,-62448.4839847658,0,10099.3508365481,0,0,10099.3508365481,0.1,80,720,1.11111111111111,0.1
10,"10",800,476,10054.8385331074,-63224.4582025423,0,10054.8385331074,0,0,10054.8385331074,0.1,80,720,1.11111111111111,0.1
10,"10",800,444,9377.0234534419,-59173.0645832819,0,9377.0234534419,0,0,9377.0234534419,0.1,80,720,1.11111111111111,0.1
10,"10",800,412,0,-60405.2157590375,0,0,0,0,0,0.1,80,720,1.11111111111111,0.1
10,"10",800,470,9926.02596339181,-57818.1155538574,0,9926.02596339181,0,0,9926.02596339181,0.1,80,720,1.11111111111111,0.1
10,"10",800,458,9672.07530514565,-58941.6613279234,0,9672.07530514565,0,0,9672.07530514565,0.1,80,720,1.11111111111111,0.1
10,"10",800,466,9841.74429537157,-60005.6890505617,0,9841.74429537157,0,0,9841.74429537157,0.1,80,720,1.11111111111111,0.1
10,"10",800,462,9758.12157110025,-60371.7479019606,0,9758.12157110025,0,0,9758.12157110025,0.1,80,720,1.11111111111111,0.1
10,"10",800,458,9672.54922497352,-61161.4758098866,0,9672.54922497352,0,0,9672.54922497352,0.1,80,720,1.11111111111111,0.1
10,"10",800,413,0,-58187.306161834,0,0,0,0,0,0.1,80,720,1.11111111111111,0.1
10,"10",800,464,9798.89462010792,-59496.8316157036,0,9798.89462010792,0,0,9798.89462010792,0.1,80,720,1.11111111111111,0.1
10,"10",800,414,0,-61549.6398348684,0,0,0,0,0,0.1,80,720,1.11111111111111,0.1
10,"10",800,466,9841.42592644226,-57825.1363101964,0,9841.42592644226,0,0,9841.42592644226,0.1,80,720,1.11111111111111,0.1
10,"10",800,474,10009.9263230133,-62057.1722284061,0,10009.9263230133,0,1,0,0.1,80,720,10,0.9
10,"10",800,461,9735.78705796345,-59179.7485186307,0,9735.78705796345,0,0,9735.78705796345,0.1,80,720,1.11111111111111,0.1
10,"10",800,454,9589.4410214073,-60173.2853220637,0,9589.4410214073,0,0,9589.4410214073,0.1,80,720,1.11111111111111,0.1
10,"10",800,434,9166.87272237185,-60596.9300251646,0,9166.87272237185,0,0,9166.87272237185,0.1,80,720,1.11111111111111,0.1
10,"10",800,454,9587.92520430318,-61795.1621682191,0,9587.92520430318,0,0,9587.92520430318,0.1,80,720,1.11111111111111,0.1
10,"10",800,442,9335.01602457435,-63239.2687846059,0,9335.01602457435,0,1,0,0.1,80,720,10,0.9
10,"10",800,448,9461.25941508352,-60342.8541635037,0,9461.25941508352,0,0,9461.25941508352,0.1,80,720,1.11111111111111,0.1
10,"10",800,447,9442.07307309898,-59532.7000457619,0,9442.07307309898,0,0,9442.07307309898,0.1,80,720,1.11111111111111,0.1
10,"10",800,442,9335.73612144809,-60970.4591490247,0,9335.73612144809,0,0,9335.73612144809,0.1,80,720,1.11111111111111,0.1
10,"10",800,454,9587.58350369228,-57080.8850570268,0,9587.58350369228,0,0,9587.58350369228,0.1,80,720,1.11111111111111,0.1
10,"10",800,454,9587.56909422978,-60423.1539239921,0,9587.56909422978,0,0,9587.56909422978,0.1,80,720,1.11111111111111,0.1
10,"10",800,491,10369.03111996,-57992.9581740995,0,10369.03111996,0,0,10369.03111996,0.1,80,720,1.11111111111111,0.1
10,"10",800,440,9292.86130584256,-61253.342425707,0,9292.86130584256,0,0,9292.86130584256,0.1,80,720,1.11111111111111,0.1
10,"10",800,448,9460.9523873472,-59162.6533135857,0,9460.9523873472,0,0,9460.9523873472,0.1,80,720,1.11111111111111,0.1
10,"10",800,442,9334.53755955832,-57716.4514501754,0,9334.53755955832,0,0,9334.53755955832,0.1,80,720,1.11111111111111,0.1
10,"10",800,487,10284.4611541129,-57934.2368956724,0,10284.4611541129,0,0,10284.4611541129,0.1,80,720,1.11111111111111,0.1
10,"10",800,447,9440.37586116388,-58947.3267217773,0,9440.37586116388,0,0,9440.37586116388,0.1,80,720,1.11111111111111,0.1
10,"10",800,460,9714.30241544943,-58213.5874671814,0,9714.30241544943,0,0,9714.30241544943,0.1,80,720,1.11111111111111,0.1
10,"10",800,447,9443.39991536776,-62776.5233557842,0,9443.39991536776,0,0,9443.39991536776,0.1,80,720,1.11111111111111,0.1
10,"10",800,497,10497.4509464302,-58790.4823386956,0,10497.4509464302,0,0,10497.4509464302,0.1,80,720,1.11111111111111,0.1
10,"10",800,461,9737.87995438348,-56570.9972581725,0,9737.87995438348,0,0,9737.87995438348,0.1,80,720,1.11111111111111,0.1
10,"10",800,429,9060.74442133403,-58903.9946626697,0,9060.74442133403,0,1,0,0.1,80,720,10,0.9
10,"10",800,457,9650.93117456212,-58510.1338038124,0,9650.93117456212,0,0,9650.93117456212,0.1,80,720,1.11111111111111,0.1
10,"10",800,475,10031.1041015617,-60811.9892889846,0,10031.1041015617,0,0,10031.1041015617,0.1,80,720,1.11111111111111,0.1
10,"10",800,454,9587.75988503735,-59769.7695072594,0,9587.75988503735,0,0,9587.75988503735,0.1,80,720,1.11111111111111,0.1
10,"10",800,449,9486.09445511469,-55937.7172469765,0,9486.09445511469,0,0,9486.09445511469,0.1,80,720,1.11111111111111,0.1
10,"10",800,481,10158.5761109766,-57515.840336022,0,10158.5761109766,0,0,10158.5761109766,0.1,80,720,1.11111111111111,0.1
10,"10",800,453,9566.44851565461,-56261.9936134131,0,9566.44851565461,0,0,9566.44851565461,0.1,80,720,1.11111111111111,0.1
10,"10",800,460,9714.50459300459,-59284.4039910525,0,9714.50459300459,0,0,9714.50459300459,0.1,80,720,1.11111111111111,0.1
10,"10",800,422,8912.02257166495,-59452.7972894207,0,8912.02257166495,0,0,8912.02257166495,0.1,80,720,1.11111111111111,0.1
10,"10",800,459,9693.18157670067,-58180.5782881829,0,9693.18157670067,0,0,9693.18157670067,0.1,80,720,1.11111111111111,0.1
10,"10",800,444,9377.34767158724,-56214.285947756,0,9377.34767158724,0,0,9377.34767158724,0.1,80,720,1.11111111111111,0.1
10,"10",800,432,9123.02422287387,-57613.3896123802,0,9123.02422287387,0,0,9123.02422287387,0.1,80,720,1.11111111111111,0.1
10,"10",800,414,0,-58163.5410238377,0,0,0,0,0,0.1,80,720,1.11111111111111,0.1
10,"10",800,454,9588.09845644836,-60077.9735284004,0,9588.09845644836,0,0,9588.09845644836,0.1,80,720,1.11111111111111,0.1
10,"10",800,464,9799.19200746791,-58016.2341789629,0,9799.19200746791,0,0,9799.19200746791,0.1,80,720,1.11111111111111,0.1
10,"10",800,462,9756.97940155196,-58574.0446541843,0,9756.97940155196,0,0,9756.97940155196,0.1,80,720,1.11111111111111,0.1
10,"10",800,413,0,-61074.5401145803,0,0,0,0,0,0.1,80,720,1.11111111111111,0.1
10,"10",800,459,9696.10986058554,-62949.3062168428,0,9696.10986058554,0,0,9696.10986058554,0.1,80,720,1.11111111111111,0.1
10,"10",800,496,10474.7424921489,-62928.7861817083,0,10474.7424921489,0,0,10474.7424921489,0.1,80,720,1.11111111111111,0.1
10,"10",800,479,10115.537887903,-60004.2786603509,0,10115.537887903,0,0,10115.537887903,0.1,80,720,1.11111111111111,0.1
10,"10",800,458,9672.06624608792,-63035.2604529302,0,9672.06624608792,0,0,9672.06624608792,0.1,80,720,1.11111111111111,0.1
10,"10",800,441,9314.54983628343,-58088.1330234268,0,9314.54983628343,0,0,9314.54983628343,0.1,80,720,1.11111111111111,0.1
10,"10",800,479,10117.7526856953,-58496.1758558354,0,10117.7526856953,0,0,10117.7526856953,0.1,80,720,1.11111111111111,0.1
10,"10",800,459,9694.7516880969,-61906.4097861204,0,9694.7516880969,0,0,9694.7516880969,0.1,80,720,1.11111111111111,0.1
10,"10",800,488,10310.7967312007,-59582.2552942674,0,10310.7967312007,0,0,10310.7967312007,0.1,80,720,1.11111111111111,0.1
10,"10",800,438,9249.76921837514,-58351.9578004758,0,9249.76921837514,0,0,9249.76921837514,0.1,80,720,1.11111111111111,0.1
10,"10",800,445,9400.96536559441,-59734.6065806608,0,9400.96536559441,0,1,0,0.1,80,720,10,0.9
10,"10",800,415,0,-58219.0923078565,0,0,0,0,0,0.1,80,720,1.11111111111111,0.1
10,"10",800,458,9674.23252757361,-62014.3423561348,0,9674.23252757361,0,0,9674.23252757361,0.1,80,720,1.11111111111111,0.1
10,"10",800,464,9799.2895074142,-61293.6821297824,0,9799.2895074142,0,0,9799.2895074142,0.1,80,720,1.11111111111111,0.1
10,"10",800,455,9609.33286203567,-58241.3661742153,0,9609.33286203567,0,1,0,0.1,80,720,10,0.9
10,"10",800,453,9566.95391938054,-57495.5648742035,0,9566.95391938054,0,0,9566.95391938054,0.1,80,720,1.11111111111111,0.1
10,"10",800,447,9439.89568703083,-61660.1843320536,0,9439.89568703083,0,0,9439.89568703083,0.1,80,720,1.11111111111111,0.1
10,"10",800,456,9629.8306053375,-57640.3255955642,0,9629.8306053375,0,0,9629.8306053375,0.1,80,720,1.11111111111111,0.1
10,"10",800,431,9101.98329043891,-59797.2292518652,0,9101.98329043891,0,0,9101.98329043891,0.1,80,720,1.11111111111111,0.1
10,"10",800,463,9777.93302499519,-57155.6422590835,0,9777.93302499519,0,0,9777.93302499519,0.1,80,720,1.11111111111111,0.1
10,"10",800,495,10453.4041555524,-60011.7405019758,0,10453.4041555524,0,0,10453.4041555524,0.1,80,720,1.11111111111111,0.1
10,"10",800,425,8975.47926496849,-62081.2852148723,0,8975.47926496849,0,0,8975.47926496849,0.1,80,720,1.11111111111111,0.1
10,"10",800,439,9271.69917266659,-61039.1810532673,0,9271.69917266659,0,0,9271.69917266659,0.1,80,720,1.11111111111111,0.1
10,"10",800,439,9270.83509762477,-59570.8945731823,0,9270.83509762477,0,0,9270.83509762477,0.1,80,720,1.11111111111111,0.1
10,"10",800,477,10073.3746696378,-61337.9648911832,0,10073.3746696378,0,0,10073.3746696378,0.1,80,720,1.11111111111111,0.1
10,"10",800,468,9884.73360778384,-61887.1842734192,0,9884.73360778384,0,0,9884.73360778384,0.1,80,720,1.11111111111111,0.1
10,"10",800,445,9397.6280009903,-59654.6072953805,0,9397.6280009903,0,0,9397.6280009903,0.1,80,720,1.11111111111111,0.1
10,"10",800,452,9545.52048888957,-58522.7178012016,0,9545.52048888957,0,0,9545.52048888957,0.1,80,720,1.11111111111111,0.1
10,"10",800,439,9271.0159375766,-64039.6681522186,0,9271.0159375766,0,0,9271.0159375766,0.1,80,720,1.11111111111111,0.1
10,"10",800,476,10053.1568838854,-61534.4297232382,0,10053.1568838854,0,0,10053.1568838854,0.1,80,720,1.11111111111111,0.1
10,"10",800,477,10073.663291308,-62244.5654019477,0,10073.663291308,0,0,10073.663291308,0.1,80,720,1.11111111111111,0.1
10,"10",800,461,9735.39326423152,-62180.981804517,0,9735.39326423152,0,0,9735.39326423152,0.1,80,720,1.11111111111111,0.1
10,"10",800,457,9650.92232047831,-61234.0721930741,0,9650.92232047831,0,0,9650.92232047831,0.1,80,720,1.11111111111111,0.1
10,"10",800,425,8975.29961994106,-62848.2303544523,0,8975.29961994106,0,0,8975.29961994106,0.1,80,720,1.11111111111111,0.1
10,"10",800,443,9355.7254467631,-60997.2450975113,0,9355.7254467631,0,1,0,0.1,80,720,10,0.9
10,"10",800,452,9548.89257610999,-61503.4183267352,0,9548.89257610999,0,0,9548.89257610999,0.1,80,720,1.11111111111111,0.1
10,"10",800,463,9784.88766245459,-60093.7404763408,0,9784.88766245459,0,0,9784.88766245459,0.1,80,720,1.11111111111111,0.1
10,"10",800,397,0,-60481.9354131018,0,0,0,0,0,0.1,80,720,1.11111111111111,0.1
10,"10",800,463,9777.8392164244,-58806.7504703869,0,9777.8392164244,0,0,9777.8392164244,0.1,80,720,1.11111111111111,0.1
10,"10",800,481,10159.2878835417,-56380.5663144411,0,10159.2878835417,0,0,10159.2878835417,0.1,80,720,1.11111111111111,0.1
10,"10",800,469,9904.54037523625,-58074.3190032324,0,9904.54037523625,0,0,9904.54037523625,0.1,80,720,1.11111111111111,0.1
10,"10",800,476,10052.2977385395,-62914.99916387,0,10052.2977385395,0,0,10052.2977385395,0.1,80,720,1.11111111111111,0.1
10,"10",800,497,10495.6439812871,-56738.8292465221,0,10495.6439812871,0,0,10495.6439812871,0.1,80,720,1.11111111111111,0.1
10,"10",800,468,9885.14363265869,-56154.2030995685,0,9885.14363265869,0,0,9885.14363265869,0.1,80,720,1.11111111111111,0.1
10,"10",800,463,9777.65013762729,-61328.737635957,0,9777.65013762729,0,0,9777.65013762729,0.1,80,720,1.11111111111111,0.1
10,"10",800,415,0,-59507.5699533528,0,0,0,0,0,0.1,80,720,1.11111111111111,0.1
10,"10",800,415,0,-56288.2982947725,0,0,0,0,0,0.1,80,720,1.11111111111111,0.1
10,"10",800,451,9527.85677074094,-61895.8274633911,0,9527.85677074094,0,0,9527.85677074094,0.1,80,720,1.11111111111111,0.1
10,"10",800,467,9862.25438757669,-59104.7450133137,0,9862.25438757669,0,1,0,0.1,80,720,10,0.9
10,"10",800,472,9968.27235998631,-56732.0743256661,0,9968.27235998631,0,0,9968.27235998631,0.1,80,720,1.11111111111111,0.1
10,"10",800,423,8932.93647238958,-63209.197801028,0,8932.93647238958,0,1,0,0.1,80,720,10,0.9
10,"10",800,447,9439.97731384935,-61505.0277021987,0,9439.97731384935,0,0,9439.97731384935,0.1,80,720,1.11111111111111,0.1
10,"10",800,471,9946.59525419946,-62317.3482231295,0,9946.59525419946,0,0,9946.59525419946,0.1,80,720,1.11111111111111,0.1
10,"10",800,450,9503.72839359494,-61129.9894781256,0,9503.72839359494,0,0,9503.72839359494,0.1,80,720,1.11111111111111,0.1
10,"10",800,468,9890.53978714718,-59098.1299220588,0,9890.53978714718,0,0,9890.53978714718,0.1,80,720,1.11111111111111,0.1
10,"10",800,491,10369.9840725721,-58662.2468519981,0,10369.9840725721,0,0,10369.9840725721,0.1,80,720,1.11111111111111,0.1
10,"10",800,449,9482.10712822948,-62027.3178232279,0,9482.10712822948,0,0,9482.10712822948,0.1,80,720,1.11111111111111,0.1
10,"10",800,432,9123.30495794553,-61225.7526947881,0,9123.30495794553,0,0,9123.30495794553,0.1,80,720,1.11111111111111,0.1
10,"10",800,460,9714.59635989063,-56714.3932580052,0,9714.59635989063,0,0,9714.59635989063,0.1,80,720,1.11111111111111,0.1
10,"10",800,465,9820.7791674136,-57872.8859411485,0,9820.7791674136,0,0,9820.7791674136,0.1,80,720,1.11111111111111,0.1
10,"10",800,441,9313.18761061619,-61357.8135646273,0,9313.18761061619,0,0,9313.18761061619,0.1,80,720,1.11111111111111,0.1
10,"10",800,430,9084.13568277611,-56456.6331307365,0,9084.13568277611,0,0,9084.13568277611,0.1,80,720,1.11111111111111,0.1
10,"10",800,444,9376.46605564525,-59418.400763284,0,9376.46605564525,0,0,9376.46605564525,0.1,80,720,1.11111111111111,0.1
10,"10",800,461,9736.281428994,-60872.3203599291,0,9736.281428994,0,0,9736.281428994,0.1,80,720,1.11111111111111,0.1
10,"10",800,443,9355.72745517223,-64070.0373050633,0,9355.72745517223,0,0,9355.72745517223,0.1,80,720,1.11111111111111,0.1
10,"10",800,459,9693.48612832084,-62976.8790027871,0,9693.48612832084,0,0,9693.48612832084,0.1,80,720,1.11111111111111,0.1
10,"10",800,459,9693.16938877696,-64029.6038764823,0,9693.16938877696,0,0,9693.16938877696,0.1,80,720,1.11111111111111,0.1
10,"10",800,454,9593.08630966862,-59783.3854004773,0,9593.08630966862,0,1,0,0.1,80,720,10,0.9
10,"10",800,447,9441.07749694374,-62250.5890270695,0,9441.07749694374,0,0,9441.07749694374,0.1,80,720,1.11111111111111,0.1
10,"10",800,489,10327.710834071,-60664.7567898694,0,10327.710834071,0,0,10327.710834071,0.1,80,720,1.11111111111111,0.1
10,"10",800,438,9250.00760316592,-55902.4415485196,0,9250.00760316592,0,0,9250.00760316592,0.1,80,720,1.11111111111111,0.1
10,"10",800,490,10350.983981529,-65515.7747411339,0,10350.983981529,0,0,10350.983981529,0.1,80,720,1.11111111111111,0.1
10,"10",800,435,9188.51616659124,-60252.9217398587,0,9188.51616659124,0,0,9188.51616659124,0.1,80,720,1.11111111111111,0.1
10,"10",800,410,0,-63063.9548797692,0,0,0,0,0,0.1,80,720,1.11111111111111,0.1
10,"10",800,437,9230.42254820713,-61770.026795777,0,9230.42254820713,0,0,9230.42254820713,0.1,80,720,1.11111111111111,0.1
10,"10",800,455,9614.99974325979,-58703.7313705446,0,9614.99974325979,0,0,9614.99974325979,0.1,80,720,1.11111111111111,0.1
10,"10",800,459,9693.16211431235,-62363.8858713545,0,9693.16211431235,0,0,9693.16211431235,0.1,80,720,1.11111111111111,0.1
10,"10",800,445,9399.00671569922,-57439.9394370367,0,9399.00671569922,0,0,9399.00671569922,0.1,80,720,1.11111111111111,0.1
10,"10",800,449,9482.3114608836,-56315.8292603711,0,9482.3114608836,0,1,0,0.1,80,720,10,0.9
10,"10",800,459,9699.94437979007,-61257.5541885898,0,9699.94437979007,0,0,9699.94437979007,0.1,80,720,1.11111111111111,0.1
10,"10",800,448,9460.86419197776,-58158.544237196,0,9460.86419197776,0,0,9460.86419197776,0.1,80,720,1.11111111111111,0.1
10,"10",800,405,0,-57976.8613574418,0,0,0,0,0,0.1,80,720,1.11111111111111,0.1
10,"10",800,424,8954.03591771304,-56674.6642634687,0,8954.03591771304,0,0,8954.03591771304,0.1,80,720,1.11111111111111,0.1
10,"10",800,445,9397.81373960903,-59550.0887652896,0,9397.81373960903,0,1,0,0.1,80,720,10,0.9
10,"10",800,435,9188.50807959126,-61381.0907559403,0,9188.50807959126,0,0,9188.50807959126,0.1,80,720,1.11111111111111,0.1
10,"10",800,455,9610.35838096267,-62864.0969726891,0,9610.35838096267,0,0,9610.35838096267,0.1,80,720,1.11111111111111,0.1
10,"10",800,444,9376.49010647575,-60605.9308684847,0,9376.49010647575,0,0,9376.49010647575,0.1,80,720,1.11111111111111,0.1
10,"10",800,464,9801.82898086455,-59980.7981118373,0,9801.82898086455,0,0,9801.82898086455,0.1,80,720,1.11111111111111,0.1
10,"10",800,493,10411.5116376377,-60435.655040264,0,10411.5116376377,0,0,10411.5116376377,0.1,80,720,1.11111111111111,0.1
